statement_originator,statement_date,statement,verdict,statement_source,tags,factchecker,factcheck_date,factcheck_analysis_link
Joe Biden,"March 9, 2023",“More cops are killed responding to domestic violence calls than anything else.”,false,speech about his budget proposal,National; Federal Budget; Crime,Amy Sherman,"March 15, 2023",https://www.politifact.com/factchecks/2023/mar/15/joe-biden/joe-biden-says-domestic-violence-calls-prompt-most/
Kat Cammack,"March 2, 2023","The Justice Department has been “calling parents that are concerned about what their kids are being taught, they are labeling them terrorists.”",false,speech at CPAC,National; Education; Crime; Florida,Madison Czopek,"March 2, 2023",https://www.politifact.com/factchecks/2023/mar/02/kat-cammack/at-cpac-florida-us-rep-repeats-false-claim-about-j/
Instagram posts,"February 26, 2023","Rifles “were involved in 297 deaths” in the U.S. in 2022 and “constipation killed 2,167.”",false,Instagram post,Crime; Public Health; Facebook Fact-checks; Guns,Tom Kertscher,"February 28, 2023",https://www.politifact.com/factchecks/2023/feb/28/instagram-posts/nothing-back-claim-constipation-killed-seven-times/
Facebook posts,"February 26, 2023",The officers who beat Tyre Nichols targeted him because he was “allegedly dating” one of their wives.,false,post,Criminal Justice; Crime; Facebook Fact-checks,Madison Czopek,"February 2, 2023",https://www.politifact.com/factchecks/2023/feb/02/facebook-posts/claims-that-tyre-nichols-was-dating-a-police-offic/
Scott Perry,"January 8, 2023","""Parents that go to school board meetings"" and question the curriculum are being ""flagged by the Department of Justice and the FBI for attending a meeting.""",false,ABC This Week interview,Education; Crime,Amy Sherman,"January 10, 2023",https://www.politifact.com/factchecks/2023/jan/10/scott-perry/fbi-doj-tagged-threats-against-school-officials-no/
Facebook posts,"December 19, 2022",People who stole U.S. Postal Service uniforms are posing as postal workers and robbing people at gunpoint.,false,Facebook post,Crime; Facebook Fact-checks,Ciara O'Rourke,"December 20, 2022",https://www.politifact.com/factchecks/2022/dec/20/facebook-posts/no-evidence-fake-postal-workers-are-robbing-people/
Instagram posts,"December 12, 2022","Human traffickers are putting toxin-laced tissues on gas pumps and door handles, then waiting for potential victims to pass out.",false,Instagram post,Crime; Facebook Fact-checks,Jeff Cercone,"December 16, 2022",https://www.politifact.com/factchecks/2022/dec/16/instagram-posts/no-evidence-human-traffickers-using-toxic-tissues/
Bryan Steil,"November 15, 2022","In Milwaukee, ""The (homicide) rate has nearly doubled in the past two years.""",true,Twitter,Criminal Justice; Legal Issues; Crime; Guns; Wisconsin,D.L. Davis,"December 9, 2022",https://www.politifact.com/factchecks/2022/dec/09/bryan-steil/steil-on-target-with-claim-on-milwaukees-homicide/
Cliff Hayes,"November 23, 2022","“When you compare us to the European Union, we're something like 23 times more likely” to have homicides and handgun killings.",mostly-true,TV interview.,Crime; Guns; Virginia,Warren Fiske,"December 2, 2022",https://www.politifact.com/factchecks/2022/dec/02/cliff-hayes/gun-homicides-22-times-more-frequent-us-european-u/
X posts,"November 20, 2022",The Club Q shooting was a “false flag.”,pants-fire,tweet,Colorado; National; Crime; Facebook Fact-checks; Guns,Andy Nguyen,"November 22, 2022",https://www.politifact.com/factchecks/2022/nov/22/tweets/no-club-q-shooting-colorado-springs-was-not-false/
Yesli Vega,"October 20, 2022",They were “never my comments” that a woman can’t get pregnant from rape.,half-true,interview.,Abortion; Crime; Virginia,Warren Fiske,"November 4, 2022",https://www.politifact.com/factchecks/2022/nov/04/yesli-vega/vega-downplays-her-comments-disassociating-rape-an/
Tim Michels,"October 24, 2022","Tony Evers “wants to let out between 9,000 and 10,000 more” Wisconsin prisoners",false,News conference,Criminal Justice; Elections; Legal Issues; Crime; Wisconsin,Madeline Heim,"November 4, 2022",https://www.politifact.com/factchecks/2022/nov/04/tim-michels/no-tony-evers-doesnt-want-to-let-out-9000-to-10000/
Kris Mayes,"September 28, 2022",“We have seen over the last 10 years ... under Republican governors a rise in the murder rate in Arizona of 20%.”,mostly-false,debate,Crime; Arizona,Sydney Carruth,"November 2, 2022",https://www.politifact.com/factchecks/2022/nov/02/kris-mayes/kris-mayes-said-arizonas-murder-rate-rose-by-20-un/
Donald Trump,"November 1, 2022","At the Pelosi house, “the glass it seems was broken from the inside to the out, so it wasn’t a break-in, it was a breakout.”",pants-fire,podcast interview,Crime,Gabrielle Settles,"November 2, 2022",https://www.politifact.com/factchecks/2022/nov/02/donald-trump/donald-trumps-conspiracy-theory-about-broken-glass/
Amy Klobuchar,"October 30, 2022",“One in six local election officials have received threats of violence” and threats against judges have doubled over four years and threats against members of Congress have increased by 10 times over five years.,mostly-true,interview on Meet the Press,National; Congress; Elections; Crime; Terrorism,Amy Sherman,"November 1, 2022",https://www.politifact.com/factchecks/2022/nov/01/amy-klobuchar/election-officials-lawmakers-congress-have-faced-i/
Instagram posts,"November 29, 2022",Police dispatch audio from Paul Pelosi’s attack was recorded in a Moscow studio.,pants-fire,Instagram post,Crime; California; Facebook Fact-checks,Ciara O'Rourke,"November 1, 2022",https://www.politifact.com/factchecks/2022/nov/01/instagram-posts/police-dispatch-audio-pelosi-attack-was-san-franci/
Kim Reynolds,"October 6, 2022","""Deidre DeJear refused to stand for police.""",half-true,campaign ad,Criminal Justice; Crime; Iowa,Liam Halawith,"October 31, 2022",https://www.politifact.com/factchecks/2022/oct/31/kim-reynolds/reynolds-campaign-ad-on-police-support-skips-dejea/
Charlie Crist,"October 24, 2022","""Crime is up under Governor DeSantis. Crime was down when I was your governor.""",mostly-false,gubernatorial debate,Crime; Florida,Yacob Reyes,"October 28, 2022",https://www.politifact.com/factchecks/2022/oct/28/charlie-crist/charlie-crists-crime-comparison-with-ron-desantis/
Ted Budd,"October 7, 2022",Cheri Beasley was “encouraging (riots) all across our state and all across our country in 2020.”,false,debate,Criminal Justice; Crime; North Carolina,Paul Specht,"October 25, 2022",https://www.politifact.com/factchecks/2022/oct/25/ted-budd/budd-takes-beasleys-protest-comments-too-far/
Kathy Hochul,"September 28, 2022","New York state is outpacing the rest of the country, because shootings in New York are down 10%, and across the country the drop is only 2%.",half-true,speech,Crime; Public Safety; Guns; New York,Jill Terreri Ramos,"October 24, 2022",https://www.politifact.com/factchecks/2022/oct/24/kathy-hochul/shootings-new-york-are-down-comparison-us-flawed/
Instagram posts,"October 15, 2022",Seattle authorities are investigating a string of serial killings.,false,Instagram post,Crime; Facebook Fact-checks,Michael Majchrowicz,"October 17, 2022",https://www.politifact.com/factchecks/2022/oct/17/instagram-posts/deputies-say-theres-no-evidence-of-serial-killings/
Ron Johnson,"October 4, 2022","""To call what happened on January 6 an armed insurrection, I just think is not accurate.""",pants-fire,Public statement,National; Crime; Guns; Jan. 6; Wisconsin,D.L. Davis,"October 10, 2022",https://www.politifact.com/factchecks/2022/oct/10/ron-johnson/wisconsin-sen-ron-johnson-wrong-claim-jan-6-was-no/
Newt Gingrich,"September 29, 2022",Pennsylvania Senate candidate John Fetterman’s tattoo references ‘heroin use’ and the Crips,mostly-false,On Fox News,Congress; Drugs; Elections; Crime; Guns; Pennsylvania,Michael Majchrowicz,"October 5, 2022",https://www.politifact.com/factchecks/2022/oct/05/newt-gingrich/pas-fetterman-said-his-tattoos-memorialize-lives-t/
Herschel Walker,"September 28, 2022","Raphael Warnock ""called police thugs, then cut their funding.""",mostly-false,ad,Georgia; Criminal Justice; Federal Budget; Crime,Louis Jacobson,"September 30, 2022",https://www.politifact.com/factchecks/2022/sep/30/herschel-walker/misleading-claim-raphael-warnock-called-police-thu/
Mandela Barnes,"September 2, 2022","""Ron Johnson has voted against funding for law enforcement and recently opposed a plan to recruit and train new officers """,false,News release,Criminal Justice; Elections; Crime; Wisconsin,D.L. Davis,"September 30, 2022",https://www.politifact.com/factchecks/2022/sep/30/mandela-barnes/barnes-team-misfires-claim-johnson-voted-against-l/
Tim Michels,"September 10, 2022","“You know how many convicted felons Scott Walker let out during his eight years early on parole? Zero. Tony Evers is approaching 1,000 of these that he’s let out early.""",pants-fire,Public statement,Criminal Justice; Elections; Legal Issues; Crime; Wisconsin,D.L. Davis,"September 27, 2022",https://www.politifact.com/factchecks/2022/sep/27/tim-michels/michels-widely-misses-mark-claim-walker-evers-and-/
Mandela Barnes,"September 2, 2022","Says under his plan to end cash bail ""the Waukesha perpetrator wouldn’t have been released """,mostly-true,News release,Criminal Justice; Elections; Legal Issues; Crime; Wisconsin,D.L. Davis,"September 22, 2022",https://www.politifact.com/factchecks/2022/sep/22/mandela-barnes/barnes-plan-end-cash-bail-wouldnt-necessarily-have/
American Leadership Action,"September 1, 2022","As a mayor, ""John Fetterman chased down an innocent, unarmed Black man,"" wielded a shotgun and ""falsely accused the man, triggering a confrontation with police.""",mostly-true,ad,Candidate Biography; Crime; Race and Ethnicity; Ad Watch; Pennsylvania,Tom Kertscher,"September 12, 2022",https://www.politifact.com/factchecks/2022/sep/12/american-leadership-action/ad-dissects-john-fettermans-2013-armed-chase-black/
CatholicVote,"August 17, 2022",Three churches were targeted during arson attacks over the summer “because they protect unborn babies and women in need.”,mostly-false,ad,Abortion; Corrections and Updates; Crime; Religion; Ad Watch,Tom Kertscher,"September 1, 2022",https://www.politifact.com/factchecks/2022/sep/01/catholicvote/catholic-groups-ad-attacking-biden-overstates-role/
Instagram posts,"August 17, 2022","""Biden is adding more IRS agents to investigate your taxes than we have detectives investigating every crime in the country.”",false,Instagram post,National; Crime; Taxes; Facebook Fact-checks,Michael Majchrowicz,"August 23, 2022",https://www.politifact.com/factchecks/2022/aug/23/instagram-posts/no-number-new-irs-workers-wont-surpass-number-poli/
Ben Kral,"August 10, 2022","“Violent crime (is) at an all-time high.""",false,statement,Crime; North Carolina,Paul Specht,"August 23, 2022",https://www.politifact.com/factchecks/2022/aug/23/ben-kral/nc-trooper-wrong-about-violent-crime-hitting-recor/
Beto O'Rourke,"June 27, 2022","""Under Abbott, Texas leads the nation in rape offenses while the rate of arrests for rape has fallen by nearly half.""",mostly-true,Instagram post,Abortion; Crime; Texas,Nusaiba Mizan,"August 9, 2022",https://www.politifact.com/factchecks/2022/aug/09/beto-orourke/texas-had-highest-number-rape-offenses-2020-did-no/
Zach Nunn,"July 10, 2022","“My opponent, Cindy Axne, has actively sought to defund the police.”",false,interview with Breitbart,Criminal Justice; Crime; Iowa,Sam Knupp,"July 20, 2022",https://www.politifact.com/factchecks/2022/jul/20/zach-nunn/zach-nunn-falsely-claims-cindy-axne-sought-defund-/
Instagram posts,"July 10, 2022","Shinzo Abe was assassinated because he “didn’t mandate vaccines, sent 1.6 million doses back and gave citizens ivermectin.”",false,Instagram post,Crime; Facebook Fact-checks; Coronavirus,Bill McCarthy,"July 11, 2022",https://www.politifact.com/factchecks/2022/jul/11/instagram-posts/no-evidence-shinzo-abe-was-assassinated-over-his-r/
Greg Gutfeld,"June 23, 2022","No one “with a concealed carry permit ever committed a mass shooting.""",false,TV segment,Crime; Pundits; PunditFact; Guns,Bill McCarthy,"June 28, 2022",https://www.politifact.com/factchecks/2022/jun/28/greg-gutfeld/fox-news-greg-gutfeld-falsely-claims-concealed-car/
Levar Stoney,"June 16, 2022","“In Virginia, Black people are eight times (8X) more likely than white people to die of gun homicide.”",true,tweet.,Crime; Public Health; Guns; Virginia,Warren Fiske,"June 24, 2022",https://www.politifact.com/factchecks/2022/jun/24/levar-stoney/virginia-blacks-eight-times-more-likely-whites-be-/
Facebook posts,"May 30, 2022",Aaron Salter Jr. was killed by a mass shooter because he was working on creating a water-powered car engine.,false,Facebook post,National; Crime; Facebook Fact-checks,Gabrielle Settles,"June 2, 2022",https://www.politifact.com/factchecks/2022/jun/02/facebook-posts/salters-buffalo-slaying-was-unrelated-his-work-wat/
Facebook posts,"May 30, 2022","""Florida man on drugs kills imaginary friend and turns himself in.”",pants-fire,Facebook post,Crime; Florida; Facebook Fact-checks,Yacob Reyes,"June 1, 2022",https://www.politifact.com/factchecks/2022/jun/01/facebook-posts/no-record-florida-man-turning-himself-murdering-hi/
Ron Johnson,"May 11, 2022","In the immediate wake of a fire and vandalism at the Madison headquarters of an anti-abortion group, Democrats had not condemned “activists who are engaging in this repugnant illegal activity.”",mostly-false,News release,Abortion; Fires; Crime; Public Safety; Wisconsin,D.L. Davis,"May 31, 2022",https://www.politifact.com/factchecks/2022/may/31/ron-johnson/some-democrats-did-and-some-did-not-weigh-madison-/
X posts,"May 26, 2022",“These mass shootings happen so much that Ted Cruz really got a template ready to tweet whenever they occur.”,false,tweet,National; Crime; Guns; Texas,Samantha Putterman,"May 27, 2022",https://www.politifact.com/factchecks/2022/may/27/tweets/no-ted-cruz-doesnt-tweet-same-thoughts-and-prayers/
